,Close
2024-12-22,19.504120681103085
2024-12-23,29.233184980238327
2024-12-24,14.649576168369236
2024-12-25,12.372374145376305
2024-12-26,16.540459650593778
2024-12-27,19.77206991822251
2024-12-28,21.21669724661346
2024-12-29,18.79381971071835
2024-12-30,21.760276982571483
2024-12-31,13.742302879047779
2025-01-01,27.218823020366298
2025-01-02,19.589244108037157
2025-01-03,25.58647915794064
2025-01-04,21.71362673188852
2025-01-05,22.283766095768918
2025-01-06,22.84883640116102
2025-01-07,22.238542800086574
2025-01-08,23.21361379933772
2025-01-09,26.645762650662157
2025-01-10,20.98260584850735
2025-01-11,23.54501878794256
2025-01-12,19.551321528563868
2025-01-13,27.200586077247365
2025-01-14,16.61803848970365
2025-01-15,29.00470216455408
2025-01-16,19.799210246778284
2025-01-17,12.846124489409759
2025-01-18,20.640522074553946
2025-01-19,16.594741712625595
2025-01-20,24.203217744943622
2025-01-21,16.736880103488044
2025-01-22,17.769082833926102
2025-01-23,10.552296345272346
2025-01-24,17.738468403754617
2025-01-25,10.0
2025-01-26,12.080485882571384
2025-01-27,23.802073280721487
2025-01-28,23.92900079325416
2025-01-29,22.127287808924823
2025-01-30,15.165119284353935
2025-01-31,19.7614432192901
2025-02-01,19.981987304547157
2025-02-02,14.208176554037289
2025-02-03,27.51699150883575
2025-02-04,24.38681145287836
2025-02-05,18.89517913085168
2025-02-06,20.134429194972654
2025-02-07,21.04191403973776
2025-02-08,10.0
2025-02-09,18.764113087397014
2025-02-10,16.590078760011007
2025-02-11,14.991899950525422
2025-02-12,18.594498535570224
2025-02-13,28.988432634247612
2025-02-14,23.20421430633505
2025-02-15,17.144105051086015
2025-02-16,22.862913906780793
2025-02-17,26.99677718293001
2025-02-18,24.623168414563843
2025-02-19,20.29815184960087
2025-02-20,16.76531611147213
2025-02-21,23.49111656806795
2025-02-22,21.967426927108747
2025-02-23,24.47596610013866
2025-02-24,23.175859008409848
2025-02-25,25.247763576596675
2025-02-26,17.32382394219716
2025-02-27,26.586970328171628
2025-02-28,20.987998023461998
2025-03-01,30.0
2025-03-02,16.55406090955216
2025-03-03,28.679819015826247
2025-03-04,20.989553917313238
2025-03-05,16.74290998192776
2025-03-06,17.58057082972839
2025-03-07,18.3982634590284
2025-03-08,22.120829732009582
2025-03-09,22.6141774401775
2025-03-10,17.131499980307105
2025-03-11,19.878227038695087
2025-03-12,30.0
2025-03-13,28.637715850503557
2025-03-14,22.18161834837016
2025-03-15,20.190017390841
2025-03-16,20.600156633591308
2025-03-17,23.067589863652085
2025-03-18,14.886037174007972
2025-03-19,18.713117312883274
2025-03-20,11.657079630612051
2025-03-21,21.996115613026397
2025-03-22,23.235979698513706
2025-03-23,17.58406768850313
2025-03-24,27.869933816450164
2025-03-25,13.871171684988294
2025-03-26,12.6781255989509
2025-03-27,21.122259092799858
2025-03-28,25.235491513060772
2025-03-29,28.419638457289345
2025-03-30,17.7055786856553
2025-03-31,25.39340416715648
2025-04-01,19.807457652496463
2025-04-02,19.136863500295902
2025-04-03,24.41829968743336
2025-04-04,23.2616143920671
2025-04-05,12.118039215078753
2025-04-06,27.38270174862948
2025-04-07,26.900456770737257
2025-04-08,16.872186492452354
2025-04-09,21.979017667187044
2025-04-10,22.470150931413695
2025-04-11,21.303368829119535
2025-04-12,17.2484742307729
2025-04-13,16.641883160309742
2025-04-14,19.872229645042772
2025-04-15,25.863645096296825
2025-04-16,22.71800077297216
2025-04-17,18.14692833956947
2025-04-18,23.858493553241722
2025-04-19,10.0
2025-04-20,25.743828501860516
2025-04-21,11.301431106109503
2025-04-22,18.18779529298434
2025-04-23,14.40165052686928
2025-04-24,13.526592621395473
2025-04-25,25.804133936892597
2025-04-26,17.661493993440544
2025-04-27,21.73251940865358
2025-04-28,19.76539710560408
2025-04-29,22.385204136115608
2025-04-30,20.384109455301278
2025-05-01,13.585038879057151
2025-05-02,24.9813340972357
2025-05-03,17.531217084193436
2025-05-04,12.217090506701245
2025-05-05,17.859424195170437
2025-05-06,27.503798953171554
2025-05-07,24.251108710567465
2025-05-08,18.256739327960705
2025-05-09,18.253711478407855
2025-05-10,18.391824743913087
2025-05-11,30.0
2025-05-12,21.909677261157768
2025-05-13,22.150208235955347
2025-05-14,25.15141727015921
2025-05-15,21.193945795132567
2025-05-16,18.704789270896484
2025-05-17,19.01825075457511
2025-05-18,19.641993702929682
2025-05-19,19.813888817450792
2025-05-20,23.6381477181849
2025-05-21,20.259729429036497
2025-05-22,23.663200386077897
2025-05-23,19.59641709945709
